Name	Date	Price	Minimum	Maximum	Variation	Variation(%)	Volume
SANB4	27/06/2014	7,29	7,29	7,45	-0,15	-2,02	6.400
SANB4	26/06/2014	7,44	7,40	7,65	-0,09	-1,20	21.100
SANB4	25/06/2014	7,59	7,50	7,70	-0,05	-0,65	13.000
SANB4	24/06/2014	7,64	7,60	7,84	0,04	0,53	31.300
SANB4	23/06/2014	7,60	7,60	7,73	-0,19	-2,44	900
SANB4	20/06/2014	7,79	7,50	7,85	0,11	1,43	8.800
SANB4	18/06/2014	7,68	7,68	7,89	-0,10	-1,29	13.200
SANB4	17/06/2014	7,78	7,72	7,97	0,06	0,78	4.000
SANB4	16/06/2014	7,72	7,60	7,83	-0,08	-1,03	3.500
SANB4	13/06/2014	7,80	7,70	7,99	0,00	0,00	13.200
SANB4	11/06/2014	7,80	7,76	8,04	-0,20	-2,50	10.400
SANB4	10/06/2014	8,00	7,80	8,00	0,00	0,00	39.400
SANB4	9/06/2014	8,00	7,89	8,18	0,06	0,76	13.000
SANB4	6/06/2014	7,94	7,64	8,07	0,15	1,93	18.500
SANB4	5/06/2014	7,79	7,75	7,96	-0,06	-0,76	9.500
SANB4	4/06/2014	7,85	7,73	7,88	-0,03	-0,38	2.300
SANB4	3/06/2014	7,88	7,80	7,96	-0,02	-0,25	11.200
SANB4	2/06/2014	7,90	7,30	7,98	0,20	2,60	18.100
SANB4	30/05/2014	0,14	0,14	0,15	0,00	0,00	2.151.200
SANB4	29/05/2014	0,14	0,14	0,15	-0,01	-6,67	172.200
SANB4	28/05/2014	0,15	0,14	0,15	0,01	7,14	24.900
SANB4	27/05/2014	0,15	0,14	0,15	0,00	0,00	53.700
SANB4	26/05/2014	0,15	0,14	0,15	0,00	0,00	1.669.600
SANB4	23/05/2014	0,15	0,14	0,15	0,00	0,00	147.500
SANB4	22/05/2014	0,15	0,14	0,15	0,00	0,00	148.600
SANB4	21/05/2014	0,15	0,14	0,15	0,00	0,00	1.268.300
SANB4	20/05/2014	0,15	0,14	0,15	0,01	7,14	1.188.000
SANB4	19/05/2014	0,14	0,14	0,15	-0,01	-6,67	719.600
SANB4	16/05/2014	0,15	0,14	0,15	0,00	0,00	130.700
SANB4	15/05/2014	0,15	0,14	0,15	0,00	0,00	134.600
SANB4	14/05/2014	0,15	0,14	0,15	0,00	0,00	143.000
SANB4	13/05/2014	0,15	0,14	0,15	0,01	7,14	52.600
SANB4	12/05/2014	0,14	0,14	0,15	-0,01	-6,67	700.200
SANB4	9/05/2014	0,15	0,14	0,15	0,00	0,00	90.900
SANB4	8/05/2014	0,15	0,14	0,15	0,01	7,14	1.891.200
SANB4	7/05/2014	0,14	0,13	0,15	-0,01	-6,67	1.589.500
SANB4	6/05/2014	0,15	0,14	0,15	0,01	7,14	168.800
SANB4	5/05/2014	0,14	0,14	0,15	-0,01	-6,67	921.700
SANB4	2/05/2014	0,15	0,14	0,15	0,01	7,14	282.800
SANB4	30/04/2014	0,14	0,13	0,15	0,00	0,00	3.169.000
SANB4	29/04/2014	0,14	0,13	0,15	0,01	7,69	4.907.000
SANB4	28/04/2014	0,13	0,12	0,13	0,00	0,00	87.600
SANB4	25/04/2014	0,13	0,12	0,13	0,00	0,00	164.900
SANB4	24/04/2014	0,13	0,12	0,13	0,01	8,33	63.000
SANB4	23/04/2014	0,12	0,12	0,13	-0,01	-7,69	350.900
SANB4	22/04/2014	0,13	0,12	0,13	0,01	8,33	214.700
SANB4	17/04/2014	0,12	0,11	0,13	-0,01	-7,69	3.062.900
SANB4	16/04/2014	0,13	0,11	0,13	0,02	18,18	360.400
SANB4	15/04/2014	0,11	0,11	0,12	-0,01	-8,33	327.400
SANB4	14/04/2014	0,12	0,11	0,12	0,00	0,00	1.372.100
SANB4	11/04/2014	0,12	0,11	0,12	0,00	0,00	114.400
SANB4	10/04/2014	0,12	0,11	0,12	0,00	0,00	264.800
SANB4	9/04/2014	0,12	0,11	0,12	0,00	0,00	421.900
SANB4	8/04/2014	0,12	0,12	0,13	-0,01	-7,69	484.300
SANB4	7/04/2014	0,13	0,12	0,13	0,01	8,33	1.193.900
SANB4	4/04/2014	0,12	0,12	0,13	-0,01	-7,69	494.100
SANB4	3/04/2014	0,13	0,11	0,13	0,01	8,33	885.100
SANB4	2/04/2014	0,12	0,11	0,13	0,00	0,00	1.406.200
SANB4	1/04/2014	0,12	0,11	0,13	0,01	9,09	4.078.400
SANB4	31/03/2014	0,11	0,11	0,12	0,00	0,00	88.900
SANB4	28/03/2014	0,11	0,11	0,12	-0,01	-8,33	438.200
SANB4	27/03/2014	0,12	0,11	0,12	0,01	9,09	3.029.800
SANB4	26/03/2014	0,12	0,11	0,12	0,00	0,00	63.100
SANB4	25/03/2014	0,12	0,11	0,12	0,00	0,00	23.400
SANB4	24/03/2014	0,12	0,11	0,12	0,01	9,09	129.600
SANB4	21/03/2014	0,11	0,11	0,12	-0,01	-8,33	204.300
SANB4	20/03/2014	0,12	0,11	0,12	0,00	0,00	308.800
SANB4	19/03/2014	0,12	0,11	0,12	0,01	9,09	365.700
SANB4	18/03/2014	0,11	0,11	0,12	0,00	0,00	521.900
SANB4	17/03/2014	0,11	0,10	0,12	0,00	0,00	3.604.300
SANB4	14/03/2014	0,11	0,10	0,11	0,00	0,00	7.900
SANB4	13/03/2014	0,11	0,10	0,11	0,00	0,00	79.900
SANB4	12/03/2014	0,11	0,10	0,12	-0,01	-8,33	104.000
SANB4	11/03/2014	0,12	0,11	0,12	0,00	0,00	42.800
SANB4	10/03/2014	0,12	0,10	0,12	0,01	9,09	246.300
SANB4	7/03/2014	0,11	0,11	0,12	0,00	0,00	178.500
SANB4	6/03/2014	0,11	0,11	0,12	-0,01	-8,33	94.300
SANB4	5/03/2014	0,12	0,10	0,12	0,00	0,00	187.700
SANB4	28/02/2014	0,12	0,10	0,12	0,00	0,00	224.700
SANB4	27/02/2014	0,12	0,11	0,12	0,01	9,09	159.200
SANB4	26/02/2014	0,11	0,11	0,12	-0,01	-8,33	790.400
SANB4	25/02/2014	0,12	0,11	0,12	0,00	0,00	586.300
SANB4	24/02/2014	0,12	0,11	0,12	0,00	0,00	111.800
SANB4	21/02/2014	0,12	0,10	0,12	0,01	9,09	334.200
SANB4	20/02/2014	0,11	0,10	0,12	0,00	0,00	594.600
SANB4	19/02/2014	0,11	0,10	0,11	0,00	0,00	1.589.800
SANB4	18/02/2014	0,11	0,11	0,12	0,00	0,00	2.087.400
SANB4	17/02/2014	0,11	0,11	0,12	0,00	0,00	154.000
SANB4	14/02/2014	0,11	0,11	0,12	-0,01	-8,33	254.400
SANB4	13/02/2014	0,12	0,11	0,12	0,00	0,00	137.000
SANB4	12/02/2014	0,12	0,11	0,12	0,00	0,00	523.500
SANB4	11/02/2014	0,12	0,11	0,12	0,01	9,09	246.000
SANB4	10/02/2014	0,11	0,11	0,12	0,00	0,00	98.600
SANB4	7/02/2014	0,11	0,11	0,12	0,00	0,00	1.089.900
SANB4	6/02/2014	0,11	0,11	0,12	0,00	0,00	580.600
SANB4	5/02/2014	0,11	0,10	0,11	0,00	0,00	671.800
SANB4	4/02/2014	0,11	0,10	0,12	0,00	0,00	1.043.300
SANB4	3/02/2014	0,11	0,10	0,11	0,00	0,00	100.100
SANB4	31/01/2014	0,11	0,10	0,12	0,00	0,00	21.262.900
SANB4	30/01/2014	0,11	0,10	0,12	-0,01	-8,33	9.040.000
SANB4	29/01/2014	0,12	0,11	0,12	0,00	0,00	432.100
SANB4	28/01/2014	0,12	0,11	0,12	0,00	0,00	208.400
SANB4	27/01/2014	0,12	0,11	0,12	0,00	0,00	30.000
SANB4	24/01/2014	0,12	0,11	0,12	0,01	9,09	148.400
SANB4	23/01/2014	0,11	0,11	0,12	-0,01	-8,33	127.300
SANB4	22/01/2014	0,12	0,11	0,12	0,01	9,09	330.600
SANB4	21/01/2014	0,11	0,11	0,12	-0,01	-8,33	438.800
SANB4	20/01/2014	0,12	0,11	0,13	-0,01	-7,69	3.507.700
SANB4	17/01/2014	0,13	0,12	0,13	0,00	0,00	239.800
SANB4	16/01/2014	0,13	0,12	0,13	0,00	0,00	383.300
SANB4	15/01/2014	0,13	0,12	0,13	0,02	18,18	4.760.800
SANB4	14/01/2014	0,13	0,13	0,14	0,00	0,00	789.500
SANB4	13/01/2014	0,13	0,13	0,14	-0,01	-7,14	361.700
SANB4	10/01/2014	0,14	0,13	0,14	0,00	0,00	114.300
SANB4	9/01/2014	0,14	0,13	0,14	0,01	7,69	65.500
SANB4	8/01/2014	0,13	0,13	0,14	0,00	0,00	71.800
SANB4	7/01/2014	0,13	0,13	0,14	-0,01	-7,14	1.526.400
SANB4	6/01/2014	0,14	0,12	0,14	0,02	16,67	1.869.900
SANB4	3/01/2014	0,12	0,12	0,14	-0,01	-7,69	562.200
SANB4	2/01/2014	0,13	0,13	0,14	0,00	0,00	1.092.000
